subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	mapping_tool	confidence	subject_match_field	object_match_field	match_string	comment
MONDO:0011158	autoimmune lymphoproliferative syndrome type 1	skos:closeMatch	OMIMPS:601859	Autoimmune lymphoproliferative syndrome	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	autoimmune lymphoproliferative syndrome	LEXMATCH
MONDO:0011158	autoimmune lymphoproliferative syndrome type 1	skos:closeMatch	OMIMPS:601859	Autoimmune lymphoproliferative syndrome	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	rdfs:label	autoimmune lymphoproliferative syndrome	LEXMATCH
