subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	mapping_tool	confidence	subject_match_field	object_match_field	match_string	comment
MONDO:0013899	Weill-Marchesani syndrome 3	skos:closeMatch	DOID:0061275	Weill-Marchesani syndrome 3	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch	oio:hasDbXref	omim:614819	LEXMATCH
MONDO:0013899	Weill-Marchesani syndrome 3	skos:closeMatch	DOID:0061275	Weill-Marchesani syndrome 3	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	oio:hasDbXref	omim:614819	LEXMATCH
MONDO:0013899	Weill-Marchesani syndrome 3	skos:closeMatch	DOID:0061275	Weill-Marchesani syndrome 3	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	skos:exactMatch	omim:614819	LEXMATCH
MONDO:0014149	fetal akinesia-cerebral and retinal hemorrhage syndrome	skos:closeMatch	DOID:0061261	lethal congenital contracture syndrome 5	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	oio:hasDbXref	omim:615368	LEXMATCH
MONDO:0014149	fetal akinesia-cerebral and retinal hemorrhage syndrome	skos:closeMatch	DOID:0061261	lethal congenital contracture syndrome 5	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	skos:exactMatch	omim:615368	LEXMATCH
MONDO:0014149	fetal akinesia-cerebral and retinal hemorrhage syndrome	skos:closeMatch	DOID:0061261	lethal congenital contracture syndrome 5	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	lethal congenital contracture syndrome type 5	LEXMATCH
MONDO:0014149	fetal akinesia-cerebral and retinal hemorrhage syndrome	skos:closeMatch	DOID:0061261	lethal congenital contracture syndrome 5	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	rdfs:label	lethal congenital contracture syndrome type 5	LEXMATCH
MONDO:0014149	fetal akinesia-cerebral and retinal hemorrhage syndrome	skos:closeMatch	DOID:0061261	lethal congenital contracture syndrome 5	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch	oio:hasDbXref	omim:615368	LEXMATCH
MONDO:0014149	fetal akinesia-cerebral and retinal hemorrhage syndrome	skos:closeMatch	DOID:0061261	lethal congenital contracture syndrome 5	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	oio:hasDbXref	omim:615368	LEXMATCH
MONDO:0014149	fetal akinesia-cerebral and retinal hemorrhage syndrome	skos:closeMatch	DOID:0061261	lethal congenital contracture syndrome 5	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	skos:exactMatch	omim:615368	LEXMATCH
MONDO:0014240	periventricular nodular heterotopia 6	skos:closeMatch	DOID:0061269	periventricular nodular heterotopia 6	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	oio:hasDbXref	omim:615544	LEXMATCH
MONDO:0014240	periventricular nodular heterotopia 6	skos:closeMatch	DOID:0061269	periventricular nodular heterotopia 6	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	skos:exactMatch	omim:615544	LEXMATCH
MONDO:0014240	periventricular nodular heterotopia 6	skos:closeMatch	DOID:0061269	periventricular nodular heterotopia 6	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch	oio:hasDbXref	omim:615544	LEXMATCH
MONDO:0014240	periventricular nodular heterotopia 6	skos:closeMatch	DOID:0061269	periventricular nodular heterotopia 6	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	oio:hasDbXref	omim:615544	LEXMATCH
MONDO:0014240	periventricular nodular heterotopia 6	skos:closeMatch	DOID:0061269	periventricular nodular heterotopia 6	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	skos:exactMatch	omim:615544	LEXMATCH
MONDO:0014549	lethal congenital contracture syndrome 6	skos:closeMatch	DOID:0061262	lethal congenital contracture syndrome 6	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	oio:hasDbXref	omim:616248	LEXMATCH
MONDO:0014549	lethal congenital contracture syndrome 6	skos:closeMatch	DOID:0061262	lethal congenital contracture syndrome 6	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	skos:exactMatch	omim:616248	LEXMATCH
MONDO:0014549	lethal congenital contracture syndrome 6	skos:closeMatch	DOID:0061262	lethal congenital contracture syndrome 6	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch	oio:hasDbXref	omim:616248	LEXMATCH
MONDO:0014549	lethal congenital contracture syndrome 6	skos:closeMatch	DOID:0061262	lethal congenital contracture syndrome 6	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	oio:hasDbXref	omim:616248	LEXMATCH
MONDO:0014549	lethal congenital contracture syndrome 6	skos:closeMatch	DOID:0061262	lethal congenital contracture syndrome 6	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	skos:exactMatch	omim:616248	LEXMATCH
MONDO:0014569	lethal congenital contracture syndrome 7	skos:closeMatch	DOID:0061263	lethal congenital contracture syndrome 7	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	oio:hasDbXref	gard:0018564	LEXMATCH
MONDO:0014569	lethal congenital contracture syndrome 7	skos:closeMatch	DOID:0061263	lethal congenital contracture syndrome 7	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	oio:hasDbXref	omim:616286	LEXMATCH
MONDO:0014569	lethal congenital contracture syndrome 7	skos:closeMatch	DOID:0061263	lethal congenital contracture syndrome 7	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	skos:exactMatch	gard:0018564	LEXMATCH
MONDO:0014569	lethal congenital contracture syndrome 7	skos:closeMatch	DOID:0061263	lethal congenital contracture syndrome 7	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	skos:exactMatch	omim:616286	LEXMATCH
MONDO:0014569	lethal congenital contracture syndrome 7	skos:closeMatch	DOID:0061263	lethal congenital contracture syndrome 7	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch	oio:hasDbXref	omim:616286	LEXMATCH
MONDO:0014569	lethal congenital contracture syndrome 7	skos:closeMatch	DOID:0061263	lethal congenital contracture syndrome 7	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	oio:hasDbXref	omim:616286	LEXMATCH
MONDO:0014569	lethal congenital contracture syndrome 7	skos:closeMatch	DOID:0061263	lethal congenital contracture syndrome 7	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	skos:exactMatch	omim:616286	LEXMATCH
MONDO:0014570	lethal congenital contracture syndrome 8	skos:closeMatch	DOID:0061264	lethal congenital contracture syndrome 8	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	oio:hasDbXref	omim:616287	LEXMATCH
MONDO:0014570	lethal congenital contracture syndrome 8	skos:closeMatch	DOID:0061264	lethal congenital contracture syndrome 8	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	skos:exactMatch	omim:616287	LEXMATCH
MONDO:0014570	lethal congenital contracture syndrome 8	skos:closeMatch	DOID:0061264	lethal congenital contracture syndrome 8	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch	oio:hasDbXref	omim:616287	LEXMATCH
MONDO:0014570	lethal congenital contracture syndrome 8	skos:closeMatch	DOID:0061264	lethal congenital contracture syndrome 8	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	oio:hasDbXref	omim:616287	LEXMATCH
MONDO:0014570	lethal congenital contracture syndrome 8	skos:closeMatch	DOID:0061264	lethal congenital contracture syndrome 8	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	skos:exactMatch	omim:616287	LEXMATCH
MONDO:0014579	Senior-Loken syndrome 8	skos:closeMatch	DOID:0061282	Senior-Loken syndrome 8	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	oio:hasDbXref	omim:616307	LEXMATCH
MONDO:0014579	Senior-Loken syndrome 8	skos:closeMatch	DOID:0061282	Senior-Loken syndrome 8	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	skos:exactMatch	omim:616307	LEXMATCH
MONDO:0014579	Senior-Loken syndrome 8	skos:closeMatch	DOID:0061282	Senior-Loken syndrome 8	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch	oio:hasDbXref	omim:616307	LEXMATCH
MONDO:0014579	Senior-Loken syndrome 8	skos:closeMatch	DOID:0061282	Senior-Loken syndrome 8	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	oio:hasDbXref	omim:616307	LEXMATCH
MONDO:0014579	Senior-Loken syndrome 8	skos:closeMatch	DOID:0061282	Senior-Loken syndrome 8	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	skos:exactMatch	omim:616307	LEXMATCH
MONDO:0014670	lethal congenital contracture syndrome 9	skos:closeMatch	DOID:0061265	lethal congenital contracture syndrome 9	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	oio:hasDbXref	omim:616503	LEXMATCH
MONDO:0014670	lethal congenital contracture syndrome 9	skos:closeMatch	DOID:0061265	lethal congenital contracture syndrome 9	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	skos:exactMatch	omim:616503	LEXMATCH
MONDO:0014670	lethal congenital contracture syndrome 9	skos:closeMatch	DOID:0061265	lethal congenital contracture syndrome 9	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch	oio:hasDbXref	omim:616503	LEXMATCH
MONDO:0014670	lethal congenital contracture syndrome 9	skos:closeMatch	DOID:0061265	lethal congenital contracture syndrome 9	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	oio:hasDbXref	omim:616503	LEXMATCH
MONDO:0014670	lethal congenital contracture syndrome 9	skos:closeMatch	DOID:0061265	lethal congenital contracture syndrome 9	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	skos:exactMatch	omim:616503	LEXMATCH
MONDO:0014712	Senior-Loken syndrome 9	skos:closeMatch	DOID:0061283	Senior-Loken syndrome 9	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	oio:hasDbXref	omim:616629	LEXMATCH
MONDO:0014712	Senior-Loken syndrome 9	skos:closeMatch	DOID:0061283	Senior-Loken syndrome 9	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	skos:exactMatch	omim:616629	LEXMATCH
MONDO:0014712	Senior-Loken syndrome 9	skos:closeMatch	DOID:0061283	Senior-Loken syndrome 9	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch	oio:hasDbXref	omim:616629	LEXMATCH
MONDO:0014712	Senior-Loken syndrome 9	skos:closeMatch	DOID:0061283	Senior-Loken syndrome 9	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	oio:hasDbXref	omim:616629	LEXMATCH
MONDO:0014712	Senior-Loken syndrome 9	skos:closeMatch	DOID:0061283	Senior-Loken syndrome 9	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	skos:exactMatch	omim:616629	LEXMATCH
MONDO:0014870	NEK9-related lethal skeletal dysplasia	skos:closeMatch	DOID:0061266	lethal congenital contracture syndrome 10	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	oio:hasDbXref	omim:617022	LEXMATCH
MONDO:0014870	NEK9-related lethal skeletal dysplasia	skos:closeMatch	DOID:0061266	lethal congenital contracture syndrome 10	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	skos:exactMatch	omim:617022	LEXMATCH
MONDO:0014870	NEK9-related lethal skeletal dysplasia	skos:closeMatch	DOID:0061266	lethal congenital contracture syndrome 10	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch	oio:hasDbXref	omim:617022	LEXMATCH
MONDO:0014870	NEK9-related lethal skeletal dysplasia	skos:closeMatch	DOID:0061266	lethal congenital contracture syndrome 10	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	oio:hasDbXref	omim:617022	LEXMATCH
MONDO:0014870	NEK9-related lethal skeletal dysplasia	skos:closeMatch	DOID:0061266	lethal congenital contracture syndrome 10	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	skos:exactMatch	omim:617022	LEXMATCH
MONDO:0014875	hyperaldosteronism, familial, type IV	skos:closeMatch	DOID:0061250	familial hyperaldosteronism IV	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	oio:hasDbXref	omim:617027	LEXMATCH
MONDO:0014875	hyperaldosteronism, familial, type IV	skos:closeMatch	DOID:0061250	familial hyperaldosteronism IV	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	skos:exactMatch	omim:617027	LEXMATCH
MONDO:0014875	hyperaldosteronism, familial, type IV	skos:closeMatch	DOID:0061250	familial hyperaldosteronism IV	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch	oio:hasDbXref	omim:617027	LEXMATCH
MONDO:0014875	hyperaldosteronism, familial, type IV	skos:closeMatch	DOID:0061250	familial hyperaldosteronism IV	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	oio:hasDbXref	omim:617027	LEXMATCH
MONDO:0014875	hyperaldosteronism, familial, type IV	skos:closeMatch	DOID:0061250	familial hyperaldosteronism IV	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	skos:exactMatch	omim:617027	LEXMATCH
MONDO:0014965	lethal congenital contracture syndrome 11	skos:closeMatch	DOID:0061267	lethal congenital contracture syndrome 11	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	oio:hasDbXref	omim:617194	LEXMATCH
MONDO:0014965	lethal congenital contracture syndrome 11	skos:closeMatch	DOID:0061267	lethal congenital contracture syndrome 11	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	skos:exactMatch	omim:617194	LEXMATCH
MONDO:0014965	lethal congenital contracture syndrome 11	skos:closeMatch	DOID:0061267	lethal congenital contracture syndrome 11	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch	oio:hasDbXref	omim:617194	LEXMATCH
MONDO:0014965	lethal congenital contracture syndrome 11	skos:closeMatch	DOID:0061267	lethal congenital contracture syndrome 11	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	oio:hasDbXref	omim:617194	LEXMATCH
MONDO:0014965	lethal congenital contracture syndrome 11	skos:closeMatch	DOID:0061267	lethal congenital contracture syndrome 11	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	skos:exactMatch	omim:617194	LEXMATCH
MONDO:0014966	periventricular nodular heterotopia 7	skos:closeMatch	DOID:0061270	periventricular nodular heterotopia 7	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	oio:hasDbXref	omim:617201	LEXMATCH
MONDO:0014966	periventricular nodular heterotopia 7	skos:closeMatch	DOID:0061270	periventricular nodular heterotopia 7	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	skos:exactMatch	omim:617201	LEXMATCH
MONDO:0014966	periventricular nodular heterotopia 7	skos:closeMatch	DOID:0061270	periventricular nodular heterotopia 7	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch	oio:hasDbXref	omim:617201	LEXMATCH
MONDO:0014966	periventricular nodular heterotopia 7	skos:closeMatch	DOID:0061270	periventricular nodular heterotopia 7	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	oio:hasDbXref	omim:617201	LEXMATCH
MONDO:0014966	periventricular nodular heterotopia 7	skos:closeMatch	DOID:0061270	periventricular nodular heterotopia 7	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	skos:exactMatch	omim:617201	LEXMATCH
MONDO:0016525	familial hyperaldosteronism	skos:closeMatch	DOID:0061247	familial hyperaldosteronism	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	oio:hasDbXref	omimps:103900	LEXMATCH
MONDO:0016525	familial hyperaldosteronism	skos:closeMatch	DOID:0061247	familial hyperaldosteronism	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	skos:exactMatch	omimps:103900	LEXMATCH
MONDO:0016525	familial hyperaldosteronism	skos:closeMatch	DOID:0061247	familial hyperaldosteronism	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch	oio:hasDbXref	omimps:103900	LEXMATCH
MONDO:0016525	familial hyperaldosteronism	skos:closeMatch	DOID:0061247	familial hyperaldosteronism	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	oio:hasDbXref	omimps:103900	LEXMATCH
MONDO:0016525	familial hyperaldosteronism	skos:closeMatch	DOID:0061247	familial hyperaldosteronism	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	skos:exactMatch	omimps:103900	LEXMATCH
MONDO:0018116	galactosemia	skos:closeMatch	DOID:14695	galactokinase deficiency	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	oio:hasDbXref	mesh:d005693	LEXMATCH
MONDO:0018116	galactosemia	skos:closeMatch	DOID:14695	galactokinase deficiency	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch	oio:hasDbXref	mesh:d005693	LEXMATCH
MONDO:0018638	pseudohypoaldosteronism	skos:closeMatch	DOID:0060854	autosomal recessive pseudohypoaldosteronism type 1	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	oio:hasDbXref	mesh:d011546	LEXMATCH
MONDO:0018638	pseudohypoaldosteronism	skos:closeMatch	DOID:0060854	autosomal recessive pseudohypoaldosteronism type 1	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch	oio:hasDbXref	mesh:d011546	LEXMATCH
MONDO:0019287	ectodermal dysplasia syndrome	skos:closeMatch	DOID:14693	Clouston syndrome	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	oio:hasDbXref	mesh:d004476	LEXMATCH
MONDO:0019287	ectodermal dysplasia syndrome	skos:closeMatch	DOID:14693	Clouston syndrome	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch	oio:hasDbXref	mesh:d004476	LEXMATCH
MONDO:0020765	neuropathy, congenital hypomyelinating, 2	skos:closeMatch	DOID:0070679	congenital hypomyelinating neuropathy 2	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	oio:hasDbXref	omim:618184	LEXMATCH
MONDO:0020765	neuropathy, congenital hypomyelinating, 2	skos:closeMatch	DOID:0070679	congenital hypomyelinating neuropathy 2	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	skos:exactMatch	omim:618184	LEXMATCH
MONDO:0020765	neuropathy, congenital hypomyelinating, 2	skos:closeMatch	DOID:0070679	congenital hypomyelinating neuropathy 2	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch	oio:hasDbXref	omim:618184	LEXMATCH
MONDO:0020765	neuropathy, congenital hypomyelinating, 2	skos:closeMatch	DOID:0070679	congenital hypomyelinating neuropathy 2	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	oio:hasDbXref	omim:618184	LEXMATCH
MONDO:0020765	neuropathy, congenital hypomyelinating, 2	skos:closeMatch	DOID:0070679	congenital hypomyelinating neuropathy 2	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	skos:exactMatch	omim:618184	LEXMATCH
MONDO:0020766	neuropathy, congenital hypomyelinating, 3	skos:closeMatch	DOID:0070680	congenital hypomyelinating neuropathy 3	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	oio:hasDbXref	omim:618186	LEXMATCH
MONDO:0020766	neuropathy, congenital hypomyelinating, 3	skos:closeMatch	DOID:0070680	congenital hypomyelinating neuropathy 3	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	skos:exactMatch	omim:618186	LEXMATCH
MONDO:0020766	neuropathy, congenital hypomyelinating, 3	skos:closeMatch	DOID:0070680	congenital hypomyelinating neuropathy 3	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch	oio:hasDbXref	omim:618186	LEXMATCH
MONDO:0020766	neuropathy, congenital hypomyelinating, 3	skos:closeMatch	DOID:0070680	congenital hypomyelinating neuropathy 3	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	oio:hasDbXref	omim:618186	LEXMATCH
MONDO:0020766	neuropathy, congenital hypomyelinating, 3	skos:closeMatch	DOID:0070680	congenital hypomyelinating neuropathy 3	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	skos:exactMatch	omim:618186	LEXMATCH
MONDO:0020796	Silver-Russell syndrome 1	skos:closeMatch	DOID:14681	Silver-Russell syndrome	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	oio:hasDbXref	omim:180860	LEXMATCH
MONDO:0020796	Silver-Russell syndrome 1	skos:closeMatch	DOID:14681	Silver-Russell syndrome	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	skos:exactMatch	omim:180860	LEXMATCH
MONDO:0020796	Silver-Russell syndrome 1	skos:closeMatch	DOID:14681	Silver-Russell syndrome	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch	oio:hasDbXref	omim:180860	LEXMATCH
MONDO:0020796	Silver-Russell syndrome 1	skos:closeMatch	DOID:14681	Silver-Russell syndrome	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	oio:hasDbXref	omim:180860	LEXMATCH
MONDO:0020796	Silver-Russell syndrome 1	skos:closeMatch	DOID:14681	Silver-Russell syndrome	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	skos:exactMatch	omim:180860	LEXMATCH
MONDO:0030449	hearing loss, autosomal recessive 118, with cochlear aplasia	skos:closeMatch	DOID:0070672	autosomal recessive nonsyndromic deafness 118	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	oio:hasDbXref	omim:619553	LEXMATCH
MONDO:0030449	hearing loss, autosomal recessive 118, with cochlear aplasia	skos:closeMatch	DOID:0070672	autosomal recessive nonsyndromic deafness 118	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	skos:exactMatch	omim:619553	LEXMATCH
MONDO:0030449	hearing loss, autosomal recessive 118, with cochlear aplasia	skos:closeMatch	DOID:0070672	autosomal recessive nonsyndromic deafness 118	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch	oio:hasDbXref	omim:619553	LEXMATCH
MONDO:0030449	hearing loss, autosomal recessive 118, with cochlear aplasia	skos:closeMatch	DOID:0070672	autosomal recessive nonsyndromic deafness 118	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	oio:hasDbXref	omim:619553	LEXMATCH
MONDO:0030449	hearing loss, autosomal recessive 118, with cochlear aplasia	skos:closeMatch	DOID:0070672	autosomal recessive nonsyndromic deafness 118	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	skos:exactMatch	omim:619553	LEXMATCH
MONDO:0030480	hearing loss, autosomal recessive 119	skos:closeMatch	DOID:0070673	autosomal recessive nonsyndromic deafness 119	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	oio:hasDbXref	omim:619615	LEXMATCH
MONDO:0030480	hearing loss, autosomal recessive 119	skos:closeMatch	DOID:0070673	autosomal recessive nonsyndromic deafness 119	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	skos:exactMatch	omim:619615	LEXMATCH
MONDO:0030480	hearing loss, autosomal recessive 119	skos:closeMatch	DOID:0070673	autosomal recessive nonsyndromic deafness 119	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch	oio:hasDbXref	omim:619615	LEXMATCH
MONDO:0030480	hearing loss, autosomal recessive 119	skos:closeMatch	DOID:0070673	autosomal recessive nonsyndromic deafness 119	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	oio:hasDbXref	omim:619615	LEXMATCH
MONDO:0030480	hearing loss, autosomal recessive 119	skos:closeMatch	DOID:0070673	autosomal recessive nonsyndromic deafness 119	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	skos:exactMatch	omim:619615	LEXMATCH
MONDO:0030905	hearing loss, autosomal recessive 117	skos:closeMatch	DOID:0070671	autosomal recessive nonsyndromic deafness 117	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	oio:hasDbXref	omim:619174	LEXMATCH
MONDO:0030905	hearing loss, autosomal recessive 117	skos:closeMatch	DOID:0070671	autosomal recessive nonsyndromic deafness 117	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	skos:exactMatch	omim:619174	LEXMATCH
MONDO:0030905	hearing loss, autosomal recessive 117	skos:closeMatch	DOID:0070671	autosomal recessive nonsyndromic deafness 117	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch	oio:hasDbXref	omim:619174	LEXMATCH
MONDO:0030905	hearing loss, autosomal recessive 117	skos:closeMatch	DOID:0070671	autosomal recessive nonsyndromic deafness 117	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	oio:hasDbXref	omim:619174	LEXMATCH
MONDO:0030905	hearing loss, autosomal recessive 117	skos:closeMatch	DOID:0070671	autosomal recessive nonsyndromic deafness 117	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	skos:exactMatch	omim:619174	LEXMATCH
MONDO:0033352	neuropathy, congenital hypomelinating	skos:closeMatch	DOID:0070678	congenital hypomyelinating neuropathy	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	oio:hasDbXref	gard:0025794	LEXMATCH
MONDO:0033352	neuropathy, congenital hypomelinating	skos:closeMatch	DOID:0070678	congenital hypomyelinating neuropathy	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	oio:hasDbXref	omimps:605253	LEXMATCH
MONDO:0033352	neuropathy, congenital hypomelinating	skos:closeMatch	DOID:0070678	congenital hypomyelinating neuropathy	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	skos:exactMatch	gard:0025794	LEXMATCH
MONDO:0033352	neuropathy, congenital hypomelinating	skos:closeMatch	DOID:0070678	congenital hypomyelinating neuropathy	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	skos:exactMatch	omimps:605253	LEXMATCH
MONDO:0033352	neuropathy, congenital hypomelinating	skos:closeMatch	DOID:0070678	congenital hypomyelinating neuropathy	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch	oio:hasDbXref	omimps:605253	LEXMATCH
MONDO:0033352	neuropathy, congenital hypomelinating	skos:closeMatch	DOID:0070678	congenital hypomyelinating neuropathy	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	oio:hasDbXref	omimps:605253	LEXMATCH
MONDO:0033352	neuropathy, congenital hypomelinating	skos:closeMatch	DOID:0070678	congenital hypomyelinating neuropathy	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	skos:exactMatch	omimps:605253	LEXMATCH
MONDO:0056795	X-linked spermatogenic failure 1	skos:closeMatch	DOID:0050457	Sertoli cell-only syndrome	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	oio:hasDbXref	mesh:d054331	LEXMATCH
MONDO:0056795	X-linked spermatogenic failure 1	skos:closeMatch	DOID:0050457	Sertoli cell-only syndrome	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch	oio:hasDbXref	mesh:d054331	LEXMATCH
MONDO:0859220	Ferguson-Bonni neurodevelopmental syndrome	skos:closeMatch	DOID:0070677	Ferguson-Bonni neurodevelopmental syndrome	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	oio:hasDbXref	omim:619699	LEXMATCH
MONDO:0859220	Ferguson-Bonni neurodevelopmental syndrome	skos:closeMatch	DOID:0070677	Ferguson-Bonni neurodevelopmental syndrome	semapv:LexicalMatching	oaklib	0.5	oio:hasDbXref	skos:exactMatch	omim:619699	LEXMATCH
MONDO:0859220	Ferguson-Bonni neurodevelopmental syndrome	skos:closeMatch	DOID:0070677	Ferguson-Bonni neurodevelopmental syndrome	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch	oio:hasDbXref	omim:619699	LEXMATCH
