subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	mapping_tool	confidence	subject_match_field	object_match_field	match_string	comment
MONDO:0032693	Galloway-Mowat syndrome 8	skos:exactMatch	DOID:0061291	Galloway-Mowat syndrome 8	semapv:LexicalMatching	oaklib	0.9411764705882353	skos:exactMatch	skos:exactMatch	omim:618349	LEXMATCH
MONDO:0032862	hydrocephalus, congenital communicating, 1	skos:exactMatch	DOID:0070685	congenital hydrocephalus 4	semapv:LexicalMatching	oaklib	0.9411764705882353	skos:exactMatch	skos:exactMatch	omim:618667	LEXMATCH
MONDO:0054794	hydrocephalus, congenital, 3, with brain anomalies	skos:exactMatch	DOID:0070684	congenital hydrocephalus 3	semapv:LexicalMatching	oaklib	0.9411764705882353	skos:exactMatch	skos:exactMatch	omim:617967	LEXMATCH
MONDO:0056795	X-linked spermatogenic failure 1	skos:exactMatch	DOID:0050457	Sertoli cell-only syndrome	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	del castillo syndrome	LEXMATCH
MONDO:0056795	X-linked spermatogenic failure 1	skos:exactMatch	DOID:0050457	Sertoli cell-only syndrome	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	germinal cell aplasia	LEXMATCH
MONDO:0056795	X-linked spermatogenic failure 1	skos:exactMatch	DOID:0050457	Sertoli cell-only syndrome	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	sertoli cell-only syndrome	LEXMATCH
MONDO:0056795	X-linked spermatogenic failure 1	skos:exactMatch	DOID:0050457	Sertoli cell-only syndrome	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	sertoli cell-only syndrome	LEXMATCH
MONDO:0100140	obsolete mild COVID-19 infection	skos:exactMatch	DOID:0081014	non-severe COVID-19	semapv:UnspecifiedMatching		0.5				MONDO_MAPPINGS
MONDO:0100142	obsolete severe COVID-19 infection	skos:exactMatch	DOID:0081013	severe COVID-19	semapv:UnspecifiedMatching		0.5				MONDO_MAPPINGS
MONDO:0100143	obsolete critical COVID-19 infection	skos:exactMatch	DOID:0081012	critical COVID-19	semapv:UnspecifiedMatching		0.5				MONDO_MAPPINGS
MONDO:0800304	neuropathy, hereditary sensory and autonomic, type IId	skos:exactMatch	DOID:0070689	hereditary sensory and autonomic neuropathy type 2D	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	hsan2d	LEXMATCH
MONDO:0957811	Alport syndrome 3b, autosomal recessive	skos:exactMatch	DOID:0051080	Alport syndrome 3B	semapv:LexicalMatching	oaklib	0.9411764705882353	skos:exactMatch	skos:exactMatch	omim:620536	LEXMATCH
MONDO:0971178	polycystic kidney disease 8	skos:exactMatch	DOID:0051081	polycystic kidney disease 8	semapv:LexicalMatching	oaklib	0.9411764705882353	skos:exactMatch	skos:exactMatch	omim:620903	LEXMATCH
MONDO:0979574	retinitis pigmentosa 100	skos:exactMatch	DOID:0061298	retinitis pigmentosa 100	semapv:LexicalMatching	oaklib	0.9411764705882353	skos:exactMatch	skos:exactMatch	omim:621280	LEXMATCH
MONDO:0980947	neurodevelopmental disorder with spasticity, thin corpus callosum, and decreased brain white matter	skos:exactMatch	DOID:0070697	neurodevelopmental disorder with spasticity, thin corpus callosum, and decreased brain white matter	semapv:LexicalMatching	oaklib	0.9411764705882353	skos:exactMatch	skos:exactMatch	omim:621460	LEXMATCH
MONDO:0980965	neurodevelopmental disorder with congenital cardiac defects and variable renal and ocular abnormalities	skos:exactMatch	DOID:0070694	neurodevelopmental disorder with congenital cardiac defects and variable renal and ocular abnormalities	semapv:LexicalMatching	oaklib	0.9411764705882353	skos:exactMatch	skos:exactMatch	omim:621474	LEXMATCH
MONDO:0980968	neurodevelopmental disorder with seizures, hypotonia, and variable spasticity	skos:exactMatch	DOID:0070696	neurodevelopmental disorder with seizures, hypotonia, and variable spasticity	semapv:LexicalMatching	oaklib	0.9411764705882353	skos:exactMatch	skos:exactMatch	omim:621482	LEXMATCH
MONDO:0980973	STAD syndrome	skos:exactMatch	DOID:0070699	STAD syndrome	semapv:LexicalMatching	oaklib	0.9411764705882353	skos:exactMatch	skos:exactMatch	omim:621495	LEXMATCH
MONDO:0980974	craniosynostosis-scoliosis syndrome	skos:exactMatch	DOID:0070691	craniosynostosis-scoliosis syndrome	semapv:LexicalMatching	oaklib	0.9411764705882353	skos:exactMatch	skos:exactMatch	omim:621499	LEXMATCH
MONDO:0981163	Ebstein-Bezieau neurodevelopmental syndrome	skos:exactMatch	DOID:0070693	Ebstein-Bezieau neurodevelopmental syndrome	semapv:LexicalMatching	oaklib	0.9411764705882353	skos:exactMatch	skos:exactMatch	omim:621539	LEXMATCH
MONDO:0981164	retinitis pigmentosa 101	skos:exactMatch	DOID:0061299	retinitis pigmentosa 101	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	retinitis pigmentosa type 101	LEXMATCH
MONDO:0981165	Luo-Agrawal neurodevelopmental syndrome	skos:exactMatch	DOID:0070700	Luo-Agrawal neurodevelopmental syndrome	semapv:LexicalMatching	oaklib	0.9411764705882353	skos:exactMatch	skos:exactMatch	omim:621552	LEXMATCH
